* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:23:00 PM PDT
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180801_NS_moteLH10.eds
* Experiment Name = 20180801_NS_moteLH10
* Experiment Run End Time = 2018-08-01 12:01:09 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
53	E5	false	26-01A-T2	Ssid	UNKNOWN	SYBR	None	22.194	21.960	0.330								false	0.010	true	3	21	Amp		0.646	Y	N	N	N
54	E6	false	26-01A-T2	Ssid	UNKNOWN	SYBR	None	21.727	21.960	0.330								false	0.010	true	3	21	Amp		0.581	Y	N	N	N
55	E7	false	26-01A-T2	C	UNKNOWN	VIC	NFQ-MGB	34.244	34.012	0.328								false	0.010	true	3	33	Amp		0.849	N	N	N	N
55	E7	false	26-01A-T2	D	UNKNOWN	FAM	NFQ-MGB	24.867	25.160	0.415								false	0.010	true	3	23	Amp		0.450	Y	N	N	N
56	E8	false	26-01A-T2	C	UNKNOWN	VIC	NFQ-MGB	33.780	34.012	0.328								false	0.010	true	3	32	Amp		0.868	N	N	N	N
56	E8	false	26-01A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.453	25.160	0.415								false	0.010	true	3	24	Amp		0.543	Y	N	N	N
57	E9	false	NTC	Ssid	UNKNOWN	SYBR	None	Undetermined	39.940									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
58	E10	false	NTC	Ssid	UNKNOWN	SYBR	None	39.940	39.940									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
59	E11	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
59	E11	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	37.855	37.855									false	0.010	true	3	35	No Amp		0.134	Y	N	N	N
60	E12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
60	E12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	37.855									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
61	F1	false	26-19A-T2	Ssid	UNKNOWN	SYBR	None	21.153	21.631	0.677								false	0.010	true	3	20	Amp		0.358	Y	N	Y	N
62	F2	false	26-19A-T2	Ssid	UNKNOWN	SYBR	None	22.110	21.631	0.677								false	0.010	true	3	21	Amp		0.579	Y	N	Y	N
63	F3	false	26-19A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
63	F3	false	26-19A-T2	D	UNKNOWN	FAM	NFQ-MGB	24.683	24.982	0.423								false	0.010	true	3	24	Amp		0.352	Y	N	N	N
64	F4	false	26-19A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
64	F4	false	26-19A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.281	24.982	0.423								false	0.010	true	3	24	Amp		0.444	Y	N	N	N
65	F5	false	21-05A-T2	Ssid	UNKNOWN	SYBR	None	24.703	24.376	0.463								false	0.010	true	3	23	Amp		0.693	Y	N	N	N
66	F6	false	21-05A-T2	Ssid	UNKNOWN	SYBR	None	24.048	24.376	0.463								false	0.010	true	3	23	Amp		0.500	Y	N	N	N
67	F7	false	21-05A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
67	F7	false	21-05A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.187	25.167	0.028								false	0.010	true	3	24	Amp		0.395	Y	N	N	N
68	F8	false	21-05A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
68	F8	false	21-05A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.147	25.167	0.028								false	0.010	true	3	24	Amp		0.390	Y	N	N	N
73	G1	false	25-16A-T2	Ssid	UNKNOWN	SYBR	None	22.912	23.323	0.581								false	0.010	true	3	21	Amp		0.455	Y	N	Y	N
